factor,valid_count,valid_ratio,data_quality,ic_mean,ic_std,ic_ir,ic_t_stat,ic_p_value,ic_count,rankic_mean,rankic_std,rankic_ir,rankic_t_stat,rankic_p_value,rankic_count,ic_positive_ratio,ic_negative_ratio,ic_abs_mean,ic_volatility,monthly_ic_std,rankic_positive_ratio,rankic_negative_ratio,rankic_abs_mean,rankic_volatility,long_short_ret,long_short_win,ls_t_stat,ls_p_value,monotonicity,mono_strength,g0_ret,g0_win,g0_count,g1_ret,g1_win,g1_count,g2_ret,g2_win,g2_count,g3_ret,g3_win,g3_count,g4_ret,g4_win,g4_count,decile_mono,decile_mono_strength,top_decile_ret,bottom_decile_ret,top_decile_win,bottom_decile_win,overall_mean_ret,overall_std_ret,overall_sharpe
r_925_1000_ma5,71511,0.9999720330569267,good,0.03268086910247803,0.1802743822336197,0.18128404021263123,5.643148511932109,2.191616170771819e-08,970.0,-0.016657724502048353,0.15618928727951364,-0.10665087722846175,-3.319910076429602,0.0009340465636949942,970.0,0.5731958762886598,0.4268041237113402,0.14674144983291626,0.1802743822336197,0.0450250580906868,0.46288659793814435,0.5360824742268041,0.12507691826224596,0.15618928727951364,-0.0016749720089137554,-0.031150450173162092,-2.2308704447313144,0.02569789677514186,none,0.0,0.003701606998220086,0.4862616234356429,14303.0,0.0024027242325246334,0.4739197315060831,14302.0,0.0023188611958175898,0.472381485106978,14302.0,0.00035338601446710527,0.4567892602433226,14302.0,0.0020266349893063307,0.4551111732624808,14302.0,none,0.0,0.0027795385103672743,0.004536379594355822,0.45588029646203326,0.4924496644295302,0.0021606641821563244,0.058628328144550323,0.03685358539223671
r_925_1000_ma10,71511,0.9999720330569267,good,0.040274426341056824,0.18754780292510986,0.21474219858646393,6.684659417528388,3.90169160835059e-11,970.0,-0.014402185105638607,0.16241793875996016,-0.08867361090528188,-2.760299980723273,0.005883819289750845,970.0,0.6113402061855671,0.388659793814433,0.15580476820468903,0.18754780292510986,0.04823976010084152,0.4577319587628866,0.5422680412371134,0.12969912147102106,0.16241793875996016,-0.0013868785463273525,-0.021431847495295586,-1.8469276519751807,0.06476878815641478,none,0.0,0.0036049513146281242,0.4817171222820387,14303.0,0.0026763309724628925,0.48028247797510837,14302.0,0.002119770273566246,0.46552929660187387,14302.0,0.00018409448966849595,0.4566494196615858,14302.0,0.0022180727683007717,0.46028527478674314,14302.0,none,0.0,0.003505248809233308,0.004844688810408115,0.46455041252971613,0.4941275167785235,0.0021606641821563244,0.058628328144550323,0.03685358539223671
r_925_1000_ma20,71511,0.9999720330569267,good,0.04544425010681152,0.18841877579689026,0.24118748307228088,7.50786825176589,1.3608886926067832e-13,970.0,-0.007241843760526558,0.16245110463585966,-0.044578605831948184,-1.387676937505513,0.1655544544913079,970.0,0.6154639175257732,0.3845360824742268,0.15730218589305878,0.18841877579689026,0.050287798047065735,0.48350515463917526,0.5164948453608248,0.1282749971067474,0.16245110463585966,-0.00020173750817775726,-0.00968570792590856,-0.2706141842182605,0.7866899084561721,none,0.0,0.00262703956104815,0.4750052436551772,14303.0,0.001957049360498786,0.467766745909663,14302.0,0.002729088068008423,0.4702838763809257,14302.0,0.0010648096213117242,0.4660886589288211,14302.0,0.002425302052870393,0.46531953572926865,14302.0,none,0.0,0.004286705516278744,0.002785363933071494,0.47419941266955673,0.47930648769574946,0.0021606641821563244,0.058628328144550323,0.03685358539223671
r_925_1000_ma60,71511,0.9999720330569267,good,0.04928162321448326,0.18949688971042633,0.26006561517715454,8.095521010273254,1.7011454592750523e-15,970.0,0.0062802511026074145,0.16603965209763716,0.03782380306912716,1.17740827081142,0.23932169624968413,970.0,0.6061855670103092,0.3938144329896907,0.15972194075584412,0.18949688971042633,0.046953119337558746,0.5123711340206185,0.4865979381443299,0.13010075521237244,0.16603965209763716,0.0012174277799203992,0.011149854362139888,1.674867778329309,0.09397177856171196,none,0.0,0.0016402759356424212,0.46521708732433753,14303.0,0.0026687709614634514,0.4683960285274787,14302.0,0.0015897996490821242,0.4616836806041113,14302.0,0.0020468069706112146,0.4728010068521885,14302.0,0.0028577037155628204,0.4763669416864774,14302.0,none,0.0,0.005678114946931601,0.0017662834143266082,0.49125996364144875,0.4702181208053691,0.0021606641821563244,0.058628328144550323,0.03685358539223671
r_1445_1500_ma1,71464,0.9993148098947044,good,-0.00583630008623004,0.14610572159290314,-0.039945732802152634,-1.2434612589374467,0.21399866016321947,970.0,-0.0079107641951482,0.12499988162278214,-0.06328617349431478,-1.9700204118562792,0.04912045835298928,970.0,0.4536082474226804,0.5463917525773195,0.11071721464395523,0.14610572159290314,0.031091302633285522,0.47010309278350515,0.5298969072164949,0.09777331117780876,0.12499988162278214,,,,,none,0.0,0.0021464561577886343,0.46635682933126776,58095.0,0.0021695345640182495,0.47961702445957066,13369.0,,,0.0,,,0.0,,,0.0,none,0.0,,0.004577406216412783,,0.4811809150692598,0.0021507730707526207,0.05863264203071594,0.03668217733502388
r_1445_1500_ma2,71511,0.9999720330569267,good,-0.016655564308166504,0.14702409505844116,-0.11328458786010742,-3.526409359059589,0.00044096841649850915,970.0,-0.018940996696073055,0.13056256646956244,-0.1450721842273888,-4.515917906558285,7.080049836881907e-06,970.0,0.44742268041237115,0.5525773195876289,0.1137952208518982,0.14702409505844116,0.03235838562250137,0.4587628865979381,0.5412371134020618,0.10265571941733766,0.13056256646956244,-0.003269632114097476,-0.02255700707497177,-4.52430646236316,6.083753692483145e-06,none,0.0,0.003764370223507285,0.48424068767908307,14309.0,0.0018377898959442973,0.4664241745942921,14296.0,0.003995970822870731,0.47377989092434625,14302.0,0.0007095318869687617,0.4583275066424276,14302.0,0.0004947381094098091,0.4616836806041113,14302.0,none,0.0,0.0003180840576533228,0.005730711854994297,0.46343168787582156,0.4967841163310962,0.0021606641821563244,0.058628328144550323,0.03685358539223671
r_1445_1500_ma3,71511,0.9999720330569267,good,-0.017585648223757744,0.15514731407165527,-0.11334806680679321,-3.528385307953409,0.00043773119698497555,970.0,-0.022701586724752816,0.13918806843088108,-0.1631000917009357,-5.077104398725239,4.594424532528814e-07,970.0,0.4298969072164949,0.5701030927835051,0.12140728533267975,0.15514731407165527,0.034982722252607346,0.4309278350515464,0.5690721649484536,0.10981537698234363,0.13918806843088108,-0.004957072902470827,-0.03590478552695048,-6.818374666690579,9.390873755081519e-12,none,0.0,0.004637659527361393,0.4897573935537999,14303.0,0.001712419674731791,0.46888547056355756,14302.0,0.003766142064705491,0.4732904488882674,14302.0,0.0010063396766781807,0.4586771080967697,14302.0,-0.00031941337510943413,0.4538526080268494,14302.0,none,0.0,-0.0008754134178161621,0.005182138178497553,0.4481890644665082,0.49440715883668906,0.0021606641821563244,0.058628328144550323,0.03685358539223671
r_1445_1500_ma5,71511,0.9999720330569267,good,-0.017144300043582916,0.1577717810869217,-0.10866518318653107,-3.3826130155107696,0.0007467279537205412,970.0,-0.018844483804313205,0.1406470758025954,-0.1339841848597144,-4.170762181778522,3.308025641785161e-05,970.0,0.44432989690721647,0.5556701030927835,0.125357523560524,0.1577717810869217,0.03162415325641632,0.45257731958762887,0.5474226804123712,0.11219185682849825,0.1406470758025954,-0.004578111227601767,-0.03359742081679823,-6.2767052155946645,3.5079093302917505e-10,none,0.0,0.004570670425891876,0.48968747815143676,14303.0,0.0014932738849893212,0.46804642707313665,14302.0,0.003284265985712409,0.47161236190742556,14302.0,0.0014623827300965786,0.45902670955111174,14302.0,-7.440636636601994e-06,0.45609005733463853,14302.0,none,0.0,-0.0008335246238857508,0.005762587767094374,0.4504265137742973,0.4945469798657718,0.0021606641821563244,0.058628328144550323,0.03685358539223671
r_1445_1500_ma10,71511,0.9999720330569267,good,-0.013805452734231949,0.15828397870063782,-0.08721952140331268,-2.715035951534132,0.006744668201328365,970.0,-0.017476817926514565,0.14038086218062512,-0.12449573008055406,-3.8753983043337854,0.00011361363422382656,970.0,0.4577319587628866,0.5422680412371134,0.1233806312084198,0.15828397870063782,0.032532647252082825,0.4463917525773196,0.5536082474226804,0.11132547976600453,0.14038086218062512,-0.0038476106710731983,-0.025487028825452618,-5.324170684098166,1.0218043192457725e-07,strict_descending,1.0,0.003840828314423561,0.48451373837656436,14303.0,0.0037835577968508005,0.4742693329604251,14302.0,0.0018601863412186503,0.4678366662005314,14302.0,0.0013254134682938457,0.4588169486785065,14302.0,-6.782443506381242e-06,0.45902670955111174,14302.0,none,0.0,1.8201730199507438e-05,0.004583795554935932,0.4547615718081387,0.48839485458612975,0.0021606641821563244,0.058628328144550323,0.03685358539223671
r_1445_1500_ma20,71511,0.9999720330569267,good,-0.0070411451160907745,0.15429210662841797,-0.0456351600587368,-1.4205662489127406,0.1557645794538046,970.0,-0.011860524433790709,0.14046899497995574,-0.08443517685509994,-2.628362763916902,0.008715421966141888,970.0,0.4824742268041237,0.5175257731958763,0.11924345791339874,0.15429210662841797,0.02751571498811245,0.477319587628866,0.522680412371134,0.10927180693328002,0.14046899497995574,-0.002006343100219965,-0.017167003062638797,-2.7701977456447104,0.005605854972095041,none,0.0,0.0025454210117459297,0.4775221981402503,14303.0,0.004407226573675871,0.48070199972031885,14302.0,0.0017183738527819514,0.46531953572926865,14302.0,0.0015931939706206322,0.46056495595021674,14302.0,0.0005390777951106429,0.4603551950776115,14302.0,none,0.0,-6.500448762380984e-06,0.002422894584015012,0.4595161515871906,0.47259507829977626,0.0021606641821563244,0.058628328144550323,0.03685358539223671
r_1445_1500_ma60,71511,0.9999720330569267,good,0.00031987065449357033,0.1509200483560562,0.002119470853358507,0.06597651235945479,0.9474101342585283,970.0,-0.004133194761173433,0.13562121474793462,-0.03047601932231165,-0.9486808385163904,0.3430194942085909,970.0,0.5082474226804123,0.4917525773195876,0.11842893809080124,0.1509200483560562,0.031599920243024826,0.4845360824742268,0.5154639175257731,0.10718918759916403,0.13562121474793462,0.0009016805561259389,0.008073615766203801,1.2819148209670967,0.19988297861593282,none,0.0,0.0015889398055151105,0.4688526882472209,14303.0,0.0035246899351477623,0.47377989092434625,14302.0,0.0018531524110585451,0.46203328205845334,14302.0,0.0013459586771205068,0.4628723255488743,14302.0,0.0024906203616410494,0.4769263040134247,14302.0,none,0.0,0.0028055969160050154,0.0019504810916259885,0.48161096350160815,0.46812080536912754,0.0021606641821563244,0.058628328144550323,0.03685358539223671
r_1430_1500_ma1,71464,0.9993148098947044,good,-0.010495630092918873,0.15469738841056824,-0.06784620136022568,-2.1119683654288957,0.0349445796227536,970.0,-0.01373153508611211,0.1341472781256294,-0.10236163773112474,-3.186391348806527,0.0014866723076980694,970.0,0.4536082474226804,0.5463917525773195,0.11760580539703369,0.15469738841056824,0.03008461743593216,0.465979381443299,0.5329896907216495,0.10507825891944633,0.1341472781256294,,,,,none,0.0,0.0021833765786141157,0.4663754372880152,56313.0,0.0011192986276000738,0.4696969696969697,858.0,0.0020842389203608036,0.47848597215420136,14293.0,,,0.0,,,0.0,none,0.0,,0.004104758147150278,,0.4752378287632904,0.0021507730707526207,0.05863264203071594,0.03668217733502388
r_1430_1500_ma2,71511,0.9999720330569267,good,-0.017273033037781715,0.1548246294260025,-0.11156515032052994,-3.472885358137568,0.0005376555590306881,970.0,-0.016494564836051474,0.1403751183225879,-0.11750347948520531,-3.6577381799009396,0.0002681551254551931,970.0,0.45979381443298967,0.5402061855670103,0.12044352293014526,0.1548246294260025,0.03359673172235489,0.4577319587628866,0.5412371134020618,0.11176260693610617,0.1403751183225879,-0.00255739688873291,-0.013938674677997698,-3.5084145650646317,0.0004514783202530332,descending,0.7808355412456182,0.003320471616461873,0.47745228273788715,14303.0,0.002581157023087144,0.4723193065846498,14306.0,0.003124106442555785,0.46852706672261857,14298.0,0.001014423556625843,0.4626511075396548,14311.0,0.0007630746113136411,0.46351360805988945,14293.0,descending,0.7183134666112282,-6.199763447511941e-05,0.0041679865680634975,0.4565794993707174,0.4828020134228188,0.0021606641821563244,0.058628328144550323,0.03685358539223671
r_1430_1500_ma3,71511,0.9999720330569267,good,-0.015626898035407066,0.15887442231178284,-0.09836006164550781,-3.0618270987712246,0.0022605850403904864,970.0,-0.01607174574135727,0.1462110030135247,-0.10992158873207794,-3.421723285660776,0.0006482598753054244,970.0,0.47216494845360824,0.5278350515463918,0.12468308210372925,0.15887442231178284,0.03411466255784035,0.45979381443298967,0.5402061855670103,0.11414408174419326,0.1462110030135247,-0.004300351720303297,-0.031010487378793583,-5.886484915321608,3.988944181968472e-09,none,0.0,0.004125677980482578,0.4880095084947214,14303.0,0.0017230737721547484,0.46455536912751677,14304.0,0.0036575845442712307,0.4731468531468531,14300.0,0.0014717914164066315,0.46175360089497974,14302.0,-0.00017467382713221014,0.45699902111592783,14302.0,none,0.0,-0.0011633196845650673,0.00507579930126667,0.45000699202908684,0.49217002237136465,0.0021606641821563244,0.058628328144550323,0.03685358539223671
r_1430_1500_ma5,71511,0.9999720330569267,good,-0.012699965387582779,0.1589546650648117,-0.07989677786827087,-2.48708786653273,0.013046691188740822,970.0,-0.013647482245315744,0.14129193526864595,-0.0965906668301135,-3.0067481527734787,0.0027086990253467253,970.0,0.4670103092783505,0.5329896907216495,0.12471062690019608,0.1589546650648117,0.03177860751748085,0.46494845360824744,0.534020618556701,0.11262416635538666,0.14129193526864595,-0.004555132240056992,-0.034016854568913846,-6.2496051455495145,4.172924601618857e-10,none,0.0,0.004698760341852903,0.4909459553939733,14303.0,0.0015116812428459525,0.46531953572926865,14302.0,0.00388001324608922,0.4722416445252412,14302.0,0.0005690600373782218,0.45902670955111174,14302.0,0.0001436280581401661,0.45692910082505944,14302.0,none,0.0,-0.000543303438462317,0.005334372632205486,0.4547615718081387,0.4935682326621924,0.0021606641821563244,0.058628328144550323,0.03685358539223671
r_1430_1500_ma10,71511,0.9999720330569267,good,-0.010997316800057888,0.15775802731513977,-0.06971003115177155,-2.1699871207714105,0.030250190987885714,970.0,-0.01082230284530817,0.14127263360165343,-0.07660579808983972,-2.3846438735481805,0.01728716882181131,970.0,0.477319587628866,0.522680412371134,0.12259621918201447,0.15775802731513977,0.03121272847056389,0.47525773195876286,0.5247422680412371,0.11125756729255473,0.14127263360165343,-0.0035957652144134045,-0.027165130471810295,-4.944650287960853,7.671293822907816e-07,descending,0.8944128169256663,0.003927881363779306,0.48430399216947495,14303.0,0.0024432458449155092,0.472381485106978,14302.0,0.0028570364229381084,0.4694448328905048,14302.0,0.001242917263880372,0.46119423856803243,14302.0,0.00033211614936590195,0.45713886169766466,14302.0,none,0.0,-7.186544826254249e-05,0.004758218768984079,0.4582575863515592,0.4962248322147651,0.0021606641821563244,0.058628328144550323,0.03685358539223671
r_1430_1500_ma20,71511,0.9999720330569267,good,-0.006566012278199196,0.15421251952648163,-0.04257768765091896,-1.3253908472599965,0.1853539529380713,970.0,-0.003740155387983001,0.13992230889601923,-0.026730229207141163,-0.83207901890917,0.40556935230090585,970.0,0.48556701030927835,0.5144329896907216,0.12059187889099121,0.15421251952648163,0.02816365659236908,0.49896907216494846,0.5010309278350515,0.11024007639586422,0.13992230889601923,-0.0028377342969179153,-0.022480646969816498,-3.9001244282011047,9.636299733018604e-05,none,0.0,0.0034040941391140223,0.4817870376844019,14303.0,0.002171359956264496,0.469304992308768,14302.0,0.0033902565483003855,0.472381485106978,14302.0,0.0012711636954918504,0.4616836806041113,14302.0,0.0005663598421961069,0.4593063907145854,14302.0,none,0.0,-0.0007333046523854136,0.004277057480067015,0.45168507900992866,0.48266219239373603,0.0021606641821563244,0.058628328144550323,0.03685358539223671
r_1430_1500_ma60,71511,0.9999720330569267,good,-0.00016162419342435896,0.14989756047725677,-0.0010782310273498297,-0.03356399735622128,0.9732317442598423,970.0,0.0007945637541923773,0.14002709031321464,0.00567435738623923,0.1766357366520657,0.8598314317587674,970.0,0.5072164948453608,0.4927835051546392,0.11721068620681763,0.14989756047725677,0.025634484365582466,0.511340206185567,0.488659793814433,0.11102225228334181,0.14002709031321464,-0.0007931680884212255,-0.0023442533709152613,-1.112537532011928,0.2659164560041772,none,0.0,0.002456033369526267,0.47248828917010416,14303.0,0.0014262926997616887,0.4625227240945322,14302.0,0.0038802577182650566,0.47398965179695146,14302.0,0.0013778508873656392,0.46531953572926865,14302.0,0.0016628652811050415,0.4701440357991889,14302.0,none,0.0,0.001260913209989667,0.0025443662889301777,0.47098307928960986,0.47315436241610737,0.0021606641821563244,0.058628328144550323,0.03685358539223671
mean_ret_ma1,71464,0.9993148098947044,good,0.020877866074442863,0.19722764194011688,0.10585669428110123,3.2951880829654048,0.001019224355357748,970.0,-0.058867886049092044,0.17654294375921512,-0.33344796906401014,-10.3798234128839,5.255562452505073e-24,970.0,0.5371134020618556,0.46288659793814435,0.15679794549942017,0.19722764194011688,0.052004408091306686,0.3556701030927835,0.6443298969072165,0.14807676904682734,0.17654294375921512,-0.002019333653151989,-0.04883509410200798,-2.7076123500454803,0.006782067035276652,none,0.0,0.003138454630970955,0.49345833624851326,14293.0,0.003763848450034857,0.4849226894283915,14293.0,0.0026280442252755165,0.4815281276238455,14292.0,0.00010443217615829781,0.4396557755544672,14293.0,0.0011191210942342877,0.4446232421465053,14293.0,none,0.0,0.004126444924622774,0.0025986868422478437,0.46215195186791663,0.48188050930460335,0.0021507730707526207,0.05863264203071594,0.03668217733502388
